year_month,Actor1CountryCode,Actor2CountryCode,total_events,geo_unrest_score,total_gov_gov_events,total_ngov_gov_events,total_gov_ngov_events,pol_involve_score,suri_score,avg_goldstein,total_mentions,total_sources,total_articles,avg_tone,ingested_at
2025-01-01,TWN,TWN,9,1,0,0,0,0.0,0.0,2.511111111111111,33,9,33,-2.420889349459789,2026-02-25T01:53:14.770Z
2025-01-01,CHN,RUS,70,7,0,0,0,0.0,0.0,1.3742857142857137,346,70,196,-0.2814286668213477,2026-02-25T01:53:14.770Z
2025-01-01,FRA,CHN,2,0,0,0,0,0.0,0.0,5.4,4,2,4,2.23968658548098,2026-02-25T01:53:14.770Z
2025-01-01,GBR,GBR,326,5,6,1,0,0.02147239263803681,0.10736196319018405,0.6312883435582828,1257,357,1237,-1.9296757894813894,2026-02-25T01:53:14.770Z
2025-01-01,USA,DEU,80,2,0,0,0,0.0,0.0,0.22749999999999998,237,80,237,-2.4297273286895553,2026-02-25T01:53:14.770Z
2025-01-01,IND,KOR,5,0,0,0,2,0.4,0.0,3.6399999999999997,14,5,14,1.88919610855095,2026-02-25T01:53:14.770Z
2025-01-01,USA,TWN,8,0,0,0,0,0.0,0.0,4.5375,44,9,44,-0.33617269835566377,2026-02-25T01:53:14.770Z
2025-01-01,RUS,UKR,335,25,1,0,0,0.0029850746268656717,0.0746268656716418,-3.311940298507464,1309,345,1288,-4.84826250908349,2026-02-25T01:53:14.770Z
2025-01-01,EGY,USA,32,1,0,0,0,0.0,0.0,3.0156249999999996,73,32,73,-2.516895585562141,2026-02-25T01:53:14.770Z
2025-01-01,KOR,TWN,2,0,0,0,0,0.0,0.0,2.8,2,2,2,-1.9611505416511,2026-02-25T01:53:14.770Z
2025-01-01,PAK,DEU,2,0,0,0,0,0.0,0.0,7.0,4,2,4,-6.5825562260011,2026-02-25T01:53:14.770Z
2025-01-01,ISR,UKR,6,0,0,0,0,0.0,0.0,5.0,20,6,20,-3.99113082039912,2026-02-25T01:53:14.770Z
2025-01-01,USA,KOR,43,0,0,0,4,0.09302325581395349,0.0,0.22093023255813954,174,43,162,0.6023337709077279,2026-02-25T01:53:14.770Z
2025-01-01,ETH,IRN,2,0,0,0,0,0.0,0.0,1.0,10,2,10,-4.31654676258993,2026-02-25T01:53:14.770Z
2025-01-01,DEU,FRA,27,1,0,0,0,0.0,0.0,3.096296296296296,114,27,114,-1.2409261629852257,2026-02-25T01:53:14.770Z
2025-01-01,UKR,CHN,8,0,0,0,0,0.0,0.0,1.2000000000000002,47,14,47,-1.2086204211527414,2026-02-25T01:53:14.770Z
2025-01-01,ETH,COD,1,1,0,0,0,0.0,0.0,-4.4,10,1,10,-9.77995110024445,2026-02-25T01:53:14.770Z
2025-01-01,RUS,USA,226,8,6,0,1,0.030973451327433628,0.24778761061946902,0.47566371681416,726,280,726,-2.677739773934763,2026-02-25T01:53:14.770Z
2025-01-01,PAK,SYR,1,0,0,0,0,0.0,0.0,2.8,2,1,2,-6.08365019011407,2026-02-25T01:53:14.770Z
2025-01-01,FRA,TUR,2,0,0,0,0,0.0,0.0,3.0999999999999996,12,2,12,0.829875518672201,2026-02-25T01:53:14.770Z
2025-01-01,SYR,IRN,8,0,0,0,0,0.0,0.0,-0.6875,23,8,23,-1.5958396841729239,2026-02-25T01:53:14.770Z
2025-01-01,RUS,BRA,2,0,0,0,0,0.0,0.0,0.0,4,2,4,-2.66159695817491,2026-02-25T01:53:14.770Z
2025-01-01,TUR,RUS,3,0,0,0,0,0.0,0.0,1.3,11,3,11,-0.13635124079629,2026-02-25T01:53:14.770Z
2025-01-01,RUS,TUR,5,0,0,0,0,0.0,0.0,2.3600000000000003,15,5,15,-2.3864339331688305,2026-02-25T01:53:14.770Z
2025-01-01,IRN,TUR,18,0,0,0,0,0.0,0.0,2.3666666666666663,46,18,46,-1.7617884454114205,2026-02-25T01:53:14.770Z
2025-01-01,PRK,PRK,27,0,0,0,0,0.0,0.0,0.6666666666666663,78,27,75,-1.2835632158346317,2026-02-25T01:53:14.770Z
2025-01-01,CHN,RWA,3,0,0,0,0,0.0,0.0,-0.3,10,3,10,-2.41116751269035,2026-02-25T01:53:14.770Z
2025-01-01,ISR,EGY,81,0,0,0,0,0.0,0.0,0.7333333333333341,195,81,195,-3.395919823538676,2026-02-25T01:53:14.770Z
2025-01-01,CHN,IND,9,0,0,0,0,0.0,0.0,0.9333333333333333,34,9,33,1.265125673016253,2026-02-25T01:53:14.770Z
2025-01-01,SYR,RUS,66,4,0,0,0,0.0,0.0,1.2045454545454544,152,70,152,-2.9170701368464336,2026-02-25T01:53:14.770Z
2025-01-01,DEU,CHN,12,0,2,0,0,0.16666666666666666,0.0,1.575,58,12,58,5.300598302235152,2026-02-25T01:53:14.770Z
2025-01-01,RUS,DEU,7,0,0,0,0,0.0,0.0,-1.1999999999999997,29,7,25,-3.6468658534172436,2026-02-25T01:53:14.770Z
2025-01-01,DEU,PAK,1,0,0,0,0,0.0,0.0,7.4,4,1,4,-1.54639175257732,2026-02-25T01:53:14.770Z
2025-01-01,GBR,PAK,7,0,0,0,0,0.0,0.0,-6.1571428571428575,32,7,32,-3.545028545028546,2026-02-25T01:53:14.770Z
2025-01-01,GBR,PSE,25,1,0,0,0,0.0,0.0,2.0439999999999996,70,25,70,-3.108856823989754,2026-02-25T01:53:14.770Z
2025-01-01,PSE,GBR,22,3,0,0,0,0.0,0.0,0.4636363636363636,85,24,78,-4.228632362394831,2026-02-25T01:53:14.770Z
2025-01-01,USA,SYR,118,6,0,0,0,0.0,0.0,-0.6127118644067796,307,119,307,-3.9570550232625843,2026-02-25T01:53:14.770Z
2025-01-01,USA,FRA,108,1,0,0,0,0.0,0.0,3.1203703703703716,311,112,310,-0.7784772416601996,2026-02-25T01:53:14.770Z
2025-01-01,KOR,USA,41,0,1,0,0,0.024390243902439025,0.0,1.275609756097561,150,41,144,-0.3869079507975682,2026-02-25T01:53:14.770Z
2025-01-01,IND,PSE,1,0,0,0,0,0.0,0.0,7.0,10,1,10,-5.4421768707483,2026-02-25T01:53:14.770Z
2025-01-01,IRN,SYR,11,0,0,0,0,0.0,0.0,2.227272727272727,29,11,29,-2.7455593667942804,2026-02-25T01:53:14.770Z
2025-01-01,VEN,CHN,3,0,0,0,0,0.0,0.0,6.400000000000001,11,4,11,-1.881160822578589,2026-02-25T01:53:14.770Z
2025-01-01,SYR,COD,2,0,0,0,0,0.0,0.0,7.0,10,2,10,0.48192771084337,2026-02-25T01:53:14.770Z
2025-01-01,FRA,MEX,6,0,0,0,0,0.0,0.0,-0.5666666666666668,16,6,16,-3.0493945383089436,2026-02-25T01:53:14.770Z
2025-01-01,IND,FRA,5,0,0,0,0,0.0,0.0,3.4799999999999995,11,5,11,4.6321230693038675,2026-02-25T01:53:14.770Z
2025-01-01,DEU,GBR,51,0,0,0,0,0.0,0.0,2.7411764705882353,197,53,197,0.24042396904620142,2026-02-25T01:53:14.770Z
2025-01-01,PSE,IRN,15,0,0,4,0,0.26666666666666666,0.0,3.78,58,15,58,-1.852986052089028,2026-02-25T01:53:14.770Z
2025-01-01,USA,IND,21,1,0,0,0,0.0,0.0,1.919047619047619,59,21,59,-1.8309817959316643,2026-02-25T01:53:14.770Z
2025-01-01,GBR,IRN,8,0,0,0,0,0.0,0.0,4.875,22,8,22,-5.277782932853663,2026-02-25T01:53:14.770Z
2025-01-01,USA,COD,4,0,0,0,0,0.0,0.0,1.125,17,4,17,-1.0231353236893401,2026-02-25T01:53:14.770Z
2025-01-01,KOR,COD,1,0,0,0,0,0.0,0.0,-5.0,2,1,2,-7.75862068965516,2026-02-25T01:53:14.770Z
2025-01-01,RUS,EGY,1,0,0,0,0,0.0,0.0,1.9,8,1,8,-7.46268656716418,2026-02-25T01:53:14.770Z
2025-01-01,USA,RUS,243,5,5,1,0,0.024691358024691357,0.12345679012345678,-0.2769547325102882,827,275,822,-2.544943329586869,2026-02-25T01:53:14.770Z
2025-01-01,ISR,IRN,32,7,0,0,0,0.0,0.0,-3.5124999999999997,103,32,95,-3.9270750594497357,2026-02-25T01:53:14.770Z
2025-01-01,GBR,VEN,2,0,0,0,0,0.0,0.0,-2.0,2,2,2,-4.20974889217134,2026-02-25T01:53:14.770Z
2025-01-01,COD,USA,8,2,0,0,0,0.0,0.0,-2.85,40,8,40,-5.4140106064071105,2026-02-25T01:53:14.770Z
2025-01-01,RUS,GBR,28,4,0,0,0,0.0,0.0,-3.8785714285714286,84,28,84,-4.655548382838638,2026-02-25T01:53:14.770Z
2025-01-01,TUR,RWA,3,0,0,0,0,0.0,0.0,2.7999999999999994,8,3,8,0.71301247771836,2026-02-25T01:53:14.770Z
2025-01-01,IND,ISR,6,0,0,0,0,0.0,0.0,2.733333333333334,16,6,16,3.0796923932659435,2026-02-25T01:53:14.770Z
2025-01-01,USA,CHN,405,35,3,1,1,0.012345679012345678,0.43209876543209874,0.17703703703703694,1558,448,1533,-1.1872001500912075,2026-02-25T01:53:14.770Z
2025-01-01,SYR,ISR,11,2,0,0,0,0.0,0.0,1.3909090909090909,26,11,26,-2.935941802156071,2026-02-25T01:53:14.770Z
2025-01-01,UKR,FRA,15,0,0,0,0,0.0,0.0,6.5600000000000005,40,15,40,-1.9200927890005626,2026-02-25T01:53:14.770Z
2025-01-01,DEU,DEU,123,4,1,2,2,0.04065040650406504,0.16260162601626016,1.1439024390243904,472,127,456,-2.4046117587588163,2026-02-25T01:53:14.770Z
2025-01-01,IRN,ETH,4,0,0,0,0,0.0,0.0,2.2,14,4,14,-0.3129306747923297,2026-02-25T01:53:14.770Z
2025-01-01,UKR,EGY,2,0,0,0,0,0.0,0.0,7.4,4,2,4,1.28314798973481,2026-02-25T01:53:14.770Z
2025-01-01,TWN,CHN,26,4,0,0,0,0.0,0.0,0.48846153846153845,81,26,81,0.6324966051969064,2026-02-25T01:53:14.770Z
2025-01-01,IRN,ISR,31,6,1,0,1,0.06451612903225806,0.3870967741935484,-2.9322580645161294,80,31,80,-3.6755922379612316,2026-02-25T01:53:14.770Z
2025-01-01,COD,COD,25,0,2,0,0,0.08,0.0,-2.7720000000000002,116,25,116,-5.615141451917642,2026-02-25T01:53:14.770Z
2025-01-01,EGY,FRA,5,0,0,0,0,0.0,0.0,6.4,10,5,10,0.701832326853634,2026-02-25T01:53:14.770Z
2025-01-01,USA,IRN,50,0,0,0,0,0.0,0.0,3.4100000000000006,122,50,122,-3.1142539517264733,2026-02-25T01:53:14.770Z
2025-01-01,SYR,GBR,3,0,0,0,0,0.0,0.0,-3.0,10,3,10,-3.45149253731344,2026-02-25T01:53:14.770Z
2025-01-01,FRA,SYR,9,0,4,0,0,0.4444444444444444,0.0,2.2666666666666666,23,9,23,-2.6114113548010898,2026-02-25T01:53:14.770Z
2025-01-01,SYR,TUR,32,0,0,0,0,0.0,0.0,3.3468749999999994,88,32,88,-1.5370147489389923,2026-02-25T01:53:14.770Z
2025-01-01,PSE,PSE,255,2,0,0,0,0.0,0.0,1.5435294117647054,617,268,609,-5.767827085243616,2026-02-25T01:53:14.770Z
2025-01-01,CHN,DEU,7,0,2,0,0,0.2857142857142857,0.0,2.5857142857142854,42,7,42,6.4443383544605926,2026-02-25T01:53:14.770Z
2025-01-01,VEN,FRA,6,0,0,0,0,0.0,0.0,1.1333333333333335,20,6,20,-0.8797101449275367,2026-02-25T01:53:14.770Z
2025-01-01,PSE,ISR,784,37,0,7,1,0.01020408163265306,0.37755102040816324,0.0964285714285714,2509,865,2491,-5.253588713693236,2026-02-25T01:53:14.770Z
2025-01-01,PRK,IRN,5,0,0,0,0,0.0,0.0,0.4,21,5,21,-3.359402633192162,2026-02-25T01:53:14.770Z
2025-01-01,MEX,USA,310,9,11,0,11,0.07096774193548387,0.6387096774193548,0.5187096774193564,955,323,946,-2.689248791299086,2026-02-25T01:53:14.770Z
2025-01-01,TUR,EGY,9,0,0,1,0,0.1111111111111111,0.0,2.9666666666666663,34,9,33,1.9021739130434798,2026-02-25T01:53:14.770Z
2025-01-01,ISR,TUR,9,0,0,0,0,0.0,0.0,-4.077777777777778,30,9,30,-7.393602781202749,2026-02-25T01:53:14.770Z
2025-01-01,USA,BRA,27,2,1,1,0,0.07407407407407407,0.14814814814814814,2.0444444444444443,74,27,74,0.4196309020093726,2026-02-25T01:53:14.770Z
2025-01-01,EGY,EGY,31,3,0,0,0,0.0,0.0,-0.5967741935483871,96,31,96,-3.1145126649389416,2026-02-25T01:53:14.770Z
2025-01-01,ARG,USA,13,0,0,0,0,0.0,0.0,1.1615384615384616,31,13,27,0.3312208758345691,2026-02-25T01:53:14.770Z
2025-01-01,MEX,VEN,14,0,0,0,0,0.0,0.0,2.0714285714285716,34,14,34,-4.621886631637694,2026-02-25T01:53:14.770Z
2025-01-01,SYR,EGY,3,0,0,0,0,0.0,0.0,4.133333333333334,19,3,19,-1.1252712632699067,2026-02-25T01:53:14.770Z
2025-01-01,CHN,TWN,52,2,0,0,0,0.0,0.0,-0.8230769230769232,174,52,174,-1.8685160561953147,2026-02-25T01:53:14.770Z
2025-01-01,FRA,VEN,3,0,0,0,0,0.0,0.0,-2.0,8,3,8,-4.2527010398496365,2026-02-25T01:53:14.770Z
2025-01-01,UKR,RUS,312,15,1,0,0,0.003205128205128205,0.04807692307692307,-2.4131410256410275,1139,319,1115,-4.259888736987234,2026-02-25T01:53:14.770Z
2025-01-01,MEX,CHN,18,5,0,0,0,0.0,0.0,2.4444444444444446,80,25,80,-3.2126549538553686,2026-02-25T01:53:14.770Z
2025-01-01,CHN,GBR,47,3,0,0,0,0.0,0.0,0.27446808510638293,133,47,133,-1.7937049738026096,2026-02-25T01:53:14.770Z
2025-01-01,PRK,USA,25,0,0,0,0,0.0,0.0,-0.12400000000000005,114,25,114,-3.7455935629883634,2026-02-25T01:53:14.770Z
2025-01-01,PRK,UKR,29,2,0,0,0,0.0,0.0,-3.841379310344828,96,32,96,-4.885738333843149,2026-02-25T01:53:14.770Z
2025-01-01,RWA,DEU,2,0,0,0,0,0.0,0.0,-5.6,5,2,5,-2.18978102189781,2026-02-25T01:53:14.770Z
2025-01-01,UKR,UKR,105,8,0,1,3,0.0380952380952381,0.3047619047619048,-1.4657142857142853,322,106,321,-3.1767424328099256,2026-02-25T01:53:14.770Z
2025-01-01,IRN,CHN,2,0,0,0,0,0.0,0.0,7.4,5,2,5,-0.18518518518518,2026-02-25T01:53:14.770Z
2025-01-01,ARG,ARG,2,0,0,1,0,0.5,0.0,0.5,4,2,4,-6.43027650686294,2026-02-25T01:53:14.770Z
2025-01-01,FRA,COD,17,0,1,0,0,0.058823529411764705,0.0,3.2705882352941176,35,17,35,-4.186696586923466,2026-02-25T01:53:14.770Z
2025-01-01,ISR,SYR,39,2,0,0,2,0.05128205128205128,0.10256410256410256,-2.9256410256410263,100,39,100,-4.5169633851594,2026-02-25T01:53:14.770Z
2025-01-01,MEX,FRA,4,2,0,0,0,0.0,0.0,-0.8000000000000003,11,4,11,-0.18027295353829514,2026-02-25T01:53:14.770Z
2025-01-01,RUS,PRK,54,0,0,0,0,0.0,0.0,1.6777777777777783,198,56,198,-3.083891535783733,2026-02-25T01:53:14.770Z
2025-01-01,CHN,PRK,6,0,2,0,0,0.3333333333333333,0.0,3.283333333333333,18,6,18,-2.777205989452613,2026-02-25T01:53:14.770Z
2025-01-01,COD,FRA,18,2,1,0,0,0.05555555555555555,0.1111111111111111,1.7666666666666666,45,18,45,-4.439244310692868,2026-02-25T01:53:14.770Z
2025-01-01,TUR,FRA,1,0,0,0,0,0.0,0.0,1.9,10,1,10,0.829875518672201,2026-02-25T01:53:14.770Z
2025-01-01,GBR,PRK,5,0,0,0,0,0.0,0.0,0.5600000000000002,30,5,30,-2.503738517410808,2026-02-25T01:53:14.770Z
2025-01-01,GBR,DEU,49,0,0,0,0,0.0,0.0,2.3857142857142857,195,53,195,-0.927285259374849,2026-02-25T01:53:14.770Z
2025-01-01,PAK,EGY,4,0,0,0,0,0.0,0.0,1.0,7,4,7,-1.01663585951941,2026-02-25T01:53:14.770Z
2025-01-01,IRN,PAK,4,0,0,0,0,0.0,0.0,5.75,15,4,15,4.285714285714285,2026-02-25T01:53:14.770Z
2025-01-01,BRA,USA,45,4,3,0,3,0.13333333333333333,0.5333333333333333,1.4688888888888885,126,45,124,-1.5698977104992449,2026-02-25T01:53:14.770Z
2025-01-01,RUS,IND,2,0,0,0,0,0.0,0.0,1.7,2,2,2,1.14285714285715,2026-02-25T01:53:14.770Z
2025-01-01,CHN,CHN,259,7,21,6,3,0.11583011583011583,0.8108108108108109,1.5536679536679545,999,274,942,-0.45783925091950833,2026-02-25T01:53:14.770Z
2025-01-01,EGY,SYR,3,0,0,0,0,0.0,0.0,3.6,9,3,9,-1.1252712632699067,2026-02-25T01:53:14.770Z
2025-01-01,TUR,USA,9,0,0,0,0,0.0,0.0,-2.688888888888889,58,9,58,-3.75049858713457,2026-02-25T01:53:14.770Z
2025-01-01,PAK,IND,11,0,0,0,0,0.0,0.0,-3.2818181818181817,48,11,48,-5.55503559656922,2026-02-25T01:53:14.770Z
2025-01-01,PSE,FRA,7,3,0,0,0,0.0,0.0,-3.028571428571429,22,7,22,-7.492751198840186,2026-02-25T01:53:14.770Z
2025-01-01,UKR,USA,54,6,3,0,0,0.05555555555555555,0.3333333333333333,-0.07407407407407401,181,54,167,-1.7572326967261784,2026-02-25T01:53:14.770Z
2025-01-01,ERI,EGY,4,0,0,0,0,0.0,0.0,1.6749999999999998,20,4,20,-1.72228202368137,2026-02-25T01:53:14.770Z
2025-01-01,ARG,CHN,1,0,0,0,0,0.0,0.0,1.9,2,1,2,2.32558139534884,2026-02-25T01:53:14.770Z
2025-01-01,PSE,USA,102,0,0,1,0,0.00980392156862745,0.0,-0.09705882352941224,394,110,380,-4.751615559693556,2026-02-25T01:53:14.770Z
2025-01-01,USA,TUR,7,0,0,0,0,0.0,0.0,-4.0,46,7,46,-6.651224670596392,2026-02-25T01:53:14.770Z
2025-01-01,IRN,DEU,5,0,0,0,0,0.0,0.0,7.0,14,5,14,-3.009508061182308,2026-02-25T01:53:14.770Z
2025-01-01,TUR,PAK,2,0,0,0,0,0.0,0.0,3.4,2,2,2,-2.20183486238532,2026-02-25T01:53:14.770Z
2025-01-01,MEX,BRA,6,0,0,0,0,0.0,0.0,2.8000000000000003,20,6,20,-5.90551181102363,2026-02-25T01:53:14.770Z
2025-01-01,DEU,IRN,5,0,0,0,0,0.0,0.0,7.0,14,5,14,-3.0095080611823084,2026-02-25T01:53:14.770Z
2025-01-01,MEX,PSE,2,0,0,0,0,0.0,0.0,4.65,12,2,12,-3.40375586854461,2026-02-25T01:53:14.770Z
2025-01-01,BRA,ISR,3,0,0,0,0,0.0,0.0,-5.0,8,3,8,-7.75510204081633,2026-02-25T01:53:14.770Z
2025-01-01,FRA,KOR,2,0,0,0,0,0.0,0.0,2.8,5,2,5,3.11614730878187,2026-02-25T01:53:14.770Z
2025-01-01,KOR,FRA,2,0,0,0,0,0.0,0.0,1.9,5,2,5,3.11614730878187,2026-02-25T01:53:14.770Z
2025-01-01,IRN,PRK,2,0,0,0,0,0.0,0.0,1.0,20,2,20,-3.3776570473587446,2026-02-25T01:53:14.770Z
2025-01-01,SYR,FRA,3,0,0,0,0,0.0,0.0,1.8999999999999997,7,3,7,-0.17793594306049,2026-02-25T01:53:14.770Z
2025-01-01,PAK,TUR,3,0,0,0,0,0.0,0.0,-2.0,4,3,4,-0.19011406844105996,2026-02-25T01:53:14.770Z
2025-01-01,PAK,GBR,2,0,0,0,0,0.0,0.0,2.8,10,2,10,-1.70940170940171,2026-02-25T01:53:14.770Z
2025-02-01,GBR,TWN,2,0,0,0,0,0.0,0.0,7.0,6,2,5,0.14005602240896,2026-02-25T02:05:57.978Z
2025-02-01,DEU,CHN,12,0,0,0,0,0.0,0.0,4.95,38,12,38,-3.240165479638557,2026-02-25T02:05:57.978Z
2025-02-01,UKR,PRK,13,0,0,0,0,0.0,0.0,0.7846153846153847,30,13,30,-3.8276988610326224,2026-02-25T02:05:57.978Z
2025-02-01,UKR,RUS,962,70,17,0,0,0.017671517671517672,1.2370062370062371,0.5350311850311851,2742,1049,2729,-1.766566731548003,2026-02-25T02:05:57.978Z
2025-02-01,GBR,CHN,38,2,0,0,0,0.0,0.0,2.8078947368421048,134,38,134,-1.2255325491591915,2026-02-25T02:05:57.978Z
2025-02-01,IND,CHN,6,0,1,0,0,0.16666666666666666,0.0,1.6666666666666667,17,6,17,-2.2100330636064887,2026-02-25T02:05:57.978Z
2025-02-01,PRK,IRN,8,0,0,0,0,0.0,0.0,2.625,22,8,22,-3.7487709275790753,2026-02-25T02:05:57.978Z
2025-02-01,CHN,IRN,17,0,0,0,0,0.0,0.0,2.6529411764705877,46,17,46,-3.5146767843386,2026-02-25T02:05:57.978Z
2025-02-01,PSE,RUS,4,0,0,0,0,0.0,0.0,4.9,4,4,4,-6.97167755991285,2026-02-25T02:05:57.978Z
2025-02-01,UKR,USA,1373,41,107,8,8,0.08958485069191552,3.672978878368536,1.6750182083029923,3983,1569,3950,-0.9712743940514884,2026-02-25T02:05:57.978Z
2025-02-01,TUR,DEU,5,0,0,0,0,0.0,0.0,4.12,18,5,18,3.6706195869420433,2026-02-25T02:05:57.978Z
2025-02-01,DEU,SYR,8,0,0,0,0,0.0,0.0,-3.1,35,8,35,-8.822720971702593,2026-02-25T02:05:57.978Z
2025-02-01,KOR,RUS,57,1,0,1,0,0.017543859649122806,0.017543859649122806,1.1719298245614034,195,57,195,-1.6417666217035096,2026-02-25T02:05:57.978Z
2025-02-01,USA,PRK,29,1,0,0,0,0.0,0.0,0.43448275862068947,108,33,107,-3.0430291964378386,2026-02-25T02:05:57.978Z
2025-02-01,RUS,VEN,2,0,0,0,0,0.0,0.0,7.0,2,2,2,-2.56880733944954,2026-02-25T02:05:57.978Z
2025-02-01,FRA,GBR,159,1,5,0,0,0.031446540880503145,0.031446540880503145,1.9962264150943405,528,190,518,-1.362591887949997,2026-02-25T02:05:57.978Z
2025-02-01,FRA,DEU,46,2,0,0,0,0.0,0.0,2.6195652173913038,125,48,125,-0.9857839538083384,2026-02-25T02:05:57.978Z
2025-02-01,RWA,COD,25,0,0,0,3,0.12,0.0,-1.48,105,25,103,-7.126334566905473,2026-02-25T02:05:57.978Z
2025-02-01,TUR,ISR,23,0,0,0,0,0.0,0.0,2.6782608695652166,53,23,52,-1.1113553981321338,2026-02-25T02:05:57.978Z
2025-02-01,MEX,DEU,2,0,0,0,0,0.0,0.0,1.0,10,2,10,3.40909090909091,2026-02-25T02:05:57.978Z
2025-02-01,USA,DEU,165,8,0,1,0,0.006060606060606061,0.048484848484848485,0.6157575757575756,512,173,512,-1.7299464322478584,2026-02-25T02:05:57.978Z
2025-02-01,COD,COD,14,3,0,0,0,0.0,0.0,-2.5928571428571425,38,14,38,-5.546852735116238,2026-02-25T02:05:57.978Z
2025-02-01,IRN,UKR,8,0,0,0,0,0.0,0.0,-0.2874999999999999,25,8,25,-4.93388105583846,2026-02-25T02:05:57.978Z
2025-02-01,MEX,GBR,21,0,0,0,0,0.0,0.0,0.7523809523809524,56,21,56,-0.47155095084725185,2026-02-25T02:05:57.978Z
2025-02-01,GBR,BRA,9,0,0,0,0,0.0,0.0,0.7333333333333333,26,9,26,1.9655351211384458,2026-02-25T02:05:57.978Z
2025-02-01,IRN,EGY,5,0,0,0,0,0.0,0.0,1.2,19,5,19,-4.266622503926974,2026-02-25T02:05:57.978Z
2025-02-01,USA,FRA,291,2,19,2,0,0.07216494845360824,0.14432989690721648,2.154982817869416,798,305,790,-0.6114018797624087,2026-02-25T02:05:57.978Z
2025-02-01,RWA,USA,1,0,0,0,0,0.0,0.0,0.4,6,1,6,-10.7246376811594,2026-02-25T02:05:57.978Z
2025-02-01,DEU,USA,145,4,0,0,0,0.0,0.0,1.9372413793103458,430,174,430,-1.2854356511730747,2026-02-25T02:05:57.978Z
2025-02-01,ARG,ARG,12,2,0,0,0,0.0,0.0,0.5499999999999999,27,12,25,0.746983959462019,2026-02-25T02:05:57.978Z
2025-02-01,RUS,PRK,34,2,2,0,0,0.058823529411764705,0.11764705882352941,2.6441176470588235,146,36,139,-2.6386122450352207,2026-02-25T02:05:57.978Z
2025-02-01,IND,KOR,3,0,0,0,0,0.0,0.0,8.0,8,3,8,3.3333333333333406,2026-02-25T02:05:57.978Z
2025-02-01,FRA,BRA,2,0,0,0,0,0.0,0.0,0.95,20,2,20,2.45901639344262,2026-02-25T02:05:57.978Z
2025-02-01,RUS,KOR,15,1,0,0,0,0.0,0.0,3.893333333333333,48,15,48,0.5569601429564693,2026-02-25T02:05:57.978Z
2025-02-01,ISR,DEU,8,0,0,0,0,0.0,0.0,2.175,11,8,11,-4.325928152871043,2026-02-25T02:05:57.978Z
2025-02-01,GBR,FRA,145,0,3,0,0,0.020689655172413793,0.0,2.477241379310345,434,183,424,-1.1835416219201174,2026-02-25T02:05:57.978Z
2025-02-01,DEU,MEX,2,0,0,0,0,0.0,0.0,1.0,10,2,10,3.40909090909091,2026-02-25T02:05:57.978Z
2025-02-01,CHN,TUR,2,0,0,0,0,0.0,0.0,2.8,5,2,5,-10.8256880733945,2026-02-25T02:05:57.978Z
2025-02-01,ISR,SYR,61,9,0,0,1,0.01639344262295082,0.14754098360655737,-3.073770491803279,197,61,195,-4.3764102467458565,2026-02-25T02:05:57.978Z
2025-02-01,CHN,FRA,11,0,0,0,0,0.0,0.0,4.636363636363637,25,11,25,-0.9419151245395764,2026-02-25T02:05:57.978Z
2025-02-01,KOR,USA,56,2,0,0,0,0.0,0.0,0.9464285714285712,202,59,202,-0.3327897626409325,2026-02-25T02:05:57.978Z
2025-02-01,RUS,PAK,10,0,0,0,0,0.0,0.0,2.3,34,10,34,4.352380952380955,2026-02-25T02:05:57.978Z
2025-02-01,SYR,TUR,64,8,3,0,0,0.046875,0.375,-1.1671875,185,64,185,-1.980016802688237,2026-02-25T02:05:57.978Z
2025-02-01,USA,BRA,15,0,0,0,0,0.0,0.0,2.82,65,19,51,-0.49437676464486674,2026-02-25T02:05:57.978Z
2025-02-01,MEX,TUR,6,0,0,0,0,0.0,0.0,0.0,14,6,14,0.09469216284876662,2026-02-25T02:05:57.978Z
2025-02-01,RUS,FRA,37,0,0,0,1,0.02702702702702703,0.0,0.7648648648648649,100,37,100,-1.9712346907549239,2026-02-25T02:05:57.978Z
2025-02-01,DEU,GBR,57,0,0,0,0,0.0,0.0,-1.012280701754386,207,57,207,-1.3857179673443314,2026-02-25T02:05:57.978Z
2025-02-01,IRN,PRK,6,0,0,0,0,0.0,0.0,3.5,20,6,20,-3.82060171883181,2026-02-25T02:05:57.978Z
2025-02-01,FRA,TUR,9,0,0,0,0,0.0,0.0,-1.3333333333333333,30,9,30,-2.75247782069911,2026-02-25T02:05:57.978Z
2025-02-01,FRA,EGY,5,0,0,0,0,0.0,0.0,4.84,14,5,14,2.2767295597484423,2026-02-25T02:05:57.978Z
2025-02-01,UKR,DEU,80,0,2,0,2,0.05,0.0,2.09,206,82,206,-1.3206894521580517,2026-02-25T02:05:57.978Z
2025-02-01,PAK,USA,25,0,1,0,1,0.08,0.0,-0.47199999999999975,94,25,84,-3.2832285448385816,2026-02-25T02:05:57.978Z
2025-02-01,PRK,CHN,13,0,0,0,0,0.0,0.0,3.446153846153846,71,13,61,-3.0027050880581543,2026-02-25T02:05:57.978Z
2025-02-01,SYR,GBR,10,0,0,0,0,0.0,0.0,-4.279999999999999,24,10,23,-3.047102333982443,2026-02-25T02:05:57.978Z
2025-02-01,CHN,KOR,17,0,0,0,0,0.0,0.0,2.458823529411765,55,17,55,1.4381871327894604,2026-02-25T02:05:57.978Z
